  91.4133 3.1698e+00 2.3215e+00 4.0088e+00 2.7241e+00 3.5904e+00 3.0985e+00 3.3320e+00 2.4515e+00 3.8774e+00
  91.6658 3.1107e+00 2.2753e+00 3.9369e+00 2.6732e+00 3.5235e+00 3.0408e+00 3.2700e+00 2.4025e+00 3.8084e+00
  91.9184 3.0528e+00 2.2302e+00 3.8665e+00 2.6235e+00 3.4580e+00 2.9843e+00 3.2092e+00 2.3545e+00 3.7409e+00
  92.1709 2.9962e+00 2.1860e+00 3.7975e+00 2.5747e+00 3.3938e+00 2.9289e+00 3.1497e+00 2.3075e+00 3.6747e+00
  92.4235 2.9407e+00 2.1427e+00 3.7299e+00 2.5270e+00 3.3310e+00 2.8747e+00 3.0914e+00 2.2616e+00 3.6099e+00
  92.6760 2.8864e+00 2.1004e+00 3.6638e+00 2.4803e+00 3.2694e+00 2.8216e+00 3.0343e+00 2.2166e+00 3.5465e+00
  92.9286 2.8333e+00 2.0590e+00 3.5989e+00 2.4345e+00 3.2092e+00 2.7696e+00 2.9784e+00 2.1727e+00 3.4843e+00
  93.1811 2.7812e+00 2.0185e+00 3.5354e+00 2.3897e+00 3.1501e+00 2.7186e+00 2.9236e+00 2.1296e+00 3.4234e+00
  93.4337 2.7302e+00 1.9789e+00 3.4732e+00 2.3458e+00 3.0923e+00 2.6688e+00 2.8700e+00 2.0875e+00 3.3638e+00
  93.6862 2.6802e+00 1.9401e+00 3.4123e+00 2.3029e+00 3.0356e+00 2.6199e+00 2.8175e+00 2.0463e+00 3.3053e+00
  93.9388 2.6313e+00 1.9021e+00 3.3525e+00 2.2608e+00 2.9801e+00 2.5720e+00 2.7660e+00 2.0060e+00 3.2480e+00
  94.1913 2.5833e+00 1.8649e+00 3.2940e+00 2.2195e+00 2.9258e+00 2.5251e+00 2.7155e+00 1.9666e+00 3.1919e+00
  94.4439 2.5364e+00 1.8285e+00 3.2366e+00 2.1791e+00 2.8725e+00 2.4791e+00 2.6661e+00 1.9279e+00 3.1368e+00
  94.6964 2.4904e+00 1.7929e+00 3.1804e+00 2.1396e+00 2.8203e+00 2.4341e+00 2.6177e+00 1.8901e+00 3.0829e+00
  94.9490 2.4453e+00 1.7580e+00 3.1254e+00 2.1008e+00 2.7692e+00 2.3899e+00 2.5703e+00 1.8532e+00 3.0301e+00
  95.2015 2.4011e+00 1.7239e+00 3.0714e+00 2.0628e+00 2.7191e+00 2.3467e+00 2.5238e+00 1.8169e+00 2.9783e+00
  95.4541 2.3579e+00 1.6904e+00 3.0184e+00 2.0256e+00 2.6700e+00 2.3043e+00 2.4782e+00 1.7815e+00 2.9275e+00
  95.7066 2.3155e+00 1.6577e+00 2.9666e+00 1.9892e+00 2.6218e+00 2.2628e+00 2.4336e+00 1.7468e+00 2.8777e+00
  95.9592 2.2740e+00 1.6257e+00 2.9157e+00 1.9534e+00 2.5747e+00 2.2221e+00 2.3899e+00 1.7128e+00 2.8289e+00
  96.2117 2.2333e+00 1.5943e+00 2.8658e+00 1.9184e+00 2.5285e+00 2.1822e+00 2.3470e+00 1.6796e+00 2.7810e+00
  96.4643 2.1934e+00 1.5636e+00 2.8169e+00 1.8841e+00 2.4832e+00 2.1432e+00 2.3050e+00 1.6471e+00 2.7341e+00
  96.7168 2.1543e+00 1.5335e+00 2.7690e+00 1.8505e+00 2.4388e+00 2.1048e+00 2.2638e+00 1.6152e+00 2.6881e+00
  96.9694 2.1160e+00 1.5041e+00 2.7220e+00 1.8175e+00 2.3953e+00 2.0673e+00 2.2234e+00 1.5840e+00 2.6429e+00
  97.2219 2.0784e+00 1.4752e+00 2.6759e+00 1.7852e+00 2.3526e+00 2.0305e+00 2.1839e+00 1.5535e+00 2.5987e+00
  97.4745 2.0416e+00 1.4470e+00 2.6307e+00 1.7536e+00 2.3108e+00 1.9944e+00 2.1451e+00 1.5235e+00 2.5553e+00
  97.7270 2.0055e+00 1.4193e+00 2.5864e+00 1.7226e+00 2.2698e+00 1.9590e+00 2.1071e+00 1.4943e+00 2.5127e+00
  97.9796 1.9701e+00 1.3923e+00 2.5429e+00 1.6921e+00 2.2297e+00 1.9244e+00 2.0698e+00 1.4656e+00 2.4709e+00
  98.2321 1.9354e+00 1.3657e+00 2.5002e+00 1.6623e+00 2.1903e+00 1.8904e+00 2.0332e+00 1.4375e+00 2.4299e+00
  98.4847 1.9015e+00 1.3397e+00 2.4584e+00 1.6331e+00 2.1517e+00 1.8571e+00 1.9974e+00 1.4100e+00 2.3897e+00
  98.7372 1.8681e+00 1.3143e+00 2.4174e+00 1.6044e+00 2.1138e+00 1.8244e+00 1.9623e+00 1.3831e+00 2.3502e+00
  98.9898 1.8354e+00 1.2894e+00 2.3771e+00 1.5763e+00 2.0767e+00 1.7923e+00 1.9278e+00 1.3567e+00 2.3115e+00
  99.2423 1.8034e+00 1.2649e+00 2.3376e+00 1.5487e+00 2.0403e+00 1.7609e+00 1.8941e+00 1.3309e+00 2.2735e+00
  99.4949 1.7719e+00 1.2410e+00 2.2988e+00 1.5217e+00 2.0046e+00 1.7301e+00 1.8610e+00 1.3056e+00 2.2362e+00
  99.7474 1.7411e+00 1.2176e+00 2.2608e+00 1.4952e+00 1.9695e+00 1.6999e+00 1.8285e+00 1.2808e+00 2.1996e+00
 100.0000 1.7109e+00 1.1946e+00 2.2235e+00 1.4692e+00 1.9352e+00 1.6703e+00 1.7966e+00 1.2565e+00 2.1637e+00
